"sale","lot","position","dealer","year","origin_author","origin_cat","school_pntg","diff_origin","logprice","price","count","subject","authorstandard","artistliving","authorstyle","author","winningbidder","winningbiddertype","endbuyer","Interm","type_intermed","Height_in","Width_in","Surface_Rect","Diam_in","Surface_Rnd","Shape","Surface","material","mat","materialCat","nfigures","engraved","original","prevcoll","othartist","paired","figures","finished","lrgfont","relig","landsALL","lands_sc","lands_elem","lands_figs","lands_ment","arch","mytho","peasant","othgenre","singlefig","portrait","still_life","discauth","history","allegory","pastorale","other"
"R1776",315,0.951661631,"R",1776,"X","X","X",1,4.787491743,"120.0",1,"Vénus surprise avec Mars par Mercure","Buys (J), Jacobus",1,"n/a","Van Boys","Regnault-Delalande, François-Léandre","D","D",0,"",16.5,13.5,222.75,NA,NA,"squ_rect",222.75,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"L1768",40,0.196078431,"L",1768,"F","F","F",1,2.302585093,"10.0",1,"(14) tableaux Paysages te figures","Patel I, Pierre",0,"n/a","Patel","Unknown","","",NA,"",18,31,558,NA,NA,"squ_rect",558,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1773",29,0.50877193,"R",1773,"D/FL","D/FL","D/FL",0,6.621405652,"751.0",1,"Un homme la pipe à la main, & une femme tenant un pot & un verre de biere qu'elle semble lui présenter : ils sont tous deux assis","Ostade (A), Adriaen van",0,"n/a","Adrien van Ostade","Saint-Ceran, marquis de","C","C",0,"",12.25,10,122.5,NA,NA,"squ_rect",122.5,"bois","b","wood",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"L1764",32,0.524590164,"L",1764,"F","F","F",1,4.787491743,"120.0",1,"Homme habillé à l'Espagnol","Grimou, Alexis",0,"n/a","Jean Grimou","Unknown","","",NA,"",33,27,891,NA,NA,"squ_rect",891,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"R1767",207,0.650943396,"R",1767,"A","A","D/FL",1,3.401197382,"30.0",1,"(2) Deux Tableaux, chacun représente une demi-figure d'homme de grandeur naturelle","Loder",0,"n/a","Loder","Rigaud, Hyacinthe","C","C",0,"",29,23,667,NA,NA,"squ_rect",667,"toile","t","canvas",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"R1771",1837,10.74269006,"R",1771,"D/FL","D/FL","D/FL",0,4.204692619,"67.0",1,"Negre présentant un collier","Musscher, Michiel van",0,"n/a","Michel Van Musscher","Rémy, Pierre","E","E",0,"",21,15.75,330.75,NA,NA,"squ_rect",330.75,"toile","t","canvas",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"J1776",42,0.75,"J",1776,"D/FL","D/FL","D/FL",0,8.146274427,"3,450.5",1,"(2) Susanne et les Vieillards; la peinture allégorique","Werff, Adriaen van der",0,"n/a","Le Chevalier Vander-Verf","Dulac, Antoine-Charles for Poullain, Antoine","DC","C",1,"D",15.5,12,186,NA,NA,"squ_rect",186,"bois","b","wood",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"R1767",120,0.377358491,"R",1767,"D/FL","D/FL","D/FL",0,6.684611728,"800.0",1,"un Concert qui se fait après une collation","Jordaens (J) the Elder, Jacob",0,"n/a","Jacques Jordaens","Albertas, Henri Reynaud d'","C","C",0,"",77,70,5390,NA,NA,"squ_rect",5390,"toile","t","canvas",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"R1770",125,0.9765625,"R",1770,"F","F","F",0,4.094344562,"60.0",1,"(2) Natures mortes, pêches, pains, amandes…","Roland de la Porte, Henri-Horace",1,"n/a","M. Roland de la Porte","Le Prieur","U","U",0,"",14,17,238,NA,NA,"squ_rect",238,"toile","t","canvas",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"R1766",61,0.924242424,"R",1766,"X","X","F",1,1.609437912,"5.0",1,"Un Paysage","in the taste of Millet (F), Francisque",0,"in the taste of","dans le goût de Francisque","Unknown","","",NA,"",9,12,108,NA,NA,"squ_rect",108,"bois","b","wood",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1764",3,0.049180328,"L",1764,"I","I","I",1,1.791759469,"6.0",1,"Homme portant un panier","Fetti, Domenico",0,"n/a","Féty","Unknown","","",NA,"",18,14,252,NA,NA,"squ_rect",252,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"L1778b",65,0.430463576,"L",1778,"D/FL","D/FL","D/FL",0,6.173786104,"480.0",1,"Un petit garçon","Netscher, Caspar",0,"n/a","Gaspard Netscher","Unknown","","",NA,"",9,8,72,NA,NA,"squ_rect",72,"bois","b","wood",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"L1778b",107,0.708609272,"L",1778,"F","F","F",0,3.761200116,"43.0",1,"La Toilette de Galatee","Cazes, Pierre-Jacques",0,"n/a","PierreJacques Cazes","Unknown","","",NA,"",30,46,1380,NA,NA,"squ_rect",1380,"toile","t","canvas",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1764",135,0.268924303,"R",1764,"F","F","F",0,1.791759469,"6.0",1,"La Nativité","Boucher (F), François",1,"n/a","François Boucher","Unknown","","",NA,"",25,22.5,562.5,NA,0,"squ_rect",562.5,"","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1772",29,0.707317073,"R",1772,"D/FL","D/FL","D/FL",0,3.63758616,"38.0",1,"L'Amour, Vénus & Adonis, avec un très-beau Paysage","Wildens, Jan",0,"n/a","Vildens","Langlier, Jacques","D","D",0,"",28,40,1120,NA,NA,"squ_rect",1120,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"P1775",46,0.613333333,"P",1775,"F","F","F",0,4.682131227,"108.0",1,"Phaëton demandant à son pere de conduire son char, esquisse bien faite du plafond qui est à Montmorenci chez Madame de Luxembourg.","La Fosse, Charles de",0,"n/a","Charles de la Fosse","Lebrun, Jean-Baptiste-Pierre","D","D",0,"",15,20,300,NA,NA,"squ_rect",300,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"L1778b",139,0.920529801,"L",1778,"X","X","X",1,3.988984047,"54.0",1,"Portrait d'un Artiste","Anonymous",0,"n/a","Par un Maître Inconnu","Unknown","","",NA,"",11,9,99,NA,NA,"squ_rect",99,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"R1776",165,0.498489426,"R",1776,"D/FL","D/FL","D/FL",0,8.39208338,"4,412.0",1,"Femme joue triangle, enfants","Lairesse, Gérard de",0,"n/a","Gerard Lairesse","Lebrun, Jean-Baptiste-Pierre","D","D",0,"",22,28,616,NA,NA,"squ_rect",616,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"J1779",4,0.173913043,"J",1779,"I","I","I",0,3.583518938,"36.0",1,"(2) Combat de Cavalerie; une défaite","Cezé",0,"n/a","Cezé ou Chiché","Joullain, François-Charles","E","E",0,"",14,25,350,NA,NA,"squ_rect",350,"toile","t","canvas",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"J1776",1,0.017857143,"J",1776,"I","I","I",0,6.396929655,"600.0",1,"Jolie femme debout et à mi corps","Vecellio, Tiziano",0,"n/a","Vecelli dit le Titien","Lebrun, Jean-Baptiste-Pierre","D","D",0,"",NA,NA,NA,NA,NA,"squ_rect",NA,"tableau","ta","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"R1764",45,0.089641434,"R",1764,"D/FL","D/FL","D/FL",0,1.098612289,"3.0",1,"(2) Deux Egyptiens, figures à mi-corps","attributed to Rijn, Rembrandt Harmenszoon van",0,"attributed to","Rembrandt van Rhein","Rémy, Pierre","E","E",0,"",26.5,20,530,NA,0,"squ_rect",530,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"R1764",117,0.233067729,"R",1764,"F","F","F",0,3.020424886,"20.5",1,"(2) Dans le premier, une Paysanne assise proche d'un arbre, paroit inconsolable d'avoir renversé son Pot au lait & son panier; dans l'autre est un Jardinier qui someille","Bertin, Nicolas",0,"n/a","Nicolas Bertin","Rémy, Pierre","E","E",0,"",22,18,396,NA,0,"squ_rect",396,"toile","t","canvas",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"R1771",124,0.725146199,"R",1771,"D/FL","D/FL","D/FL",1,4.317488114,"75.0",1,"Paysage","Bredael Family after Wouwerman, Philips",0,"after","Van Bredal d'après Wouwermans","Pérignon, Alexis-Nicolas","C","C",0,"",11.5,14,161,NA,NA,"squ_rect",161,"toile","t","canvas",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1768",95,0.465686275,"L",1768,"F","F","F",1,3.401197382,"30.0",1,"JC conversant Apostres","Vouet, Simon",0,"n/a","Simon Vouet","Unknown","","",NA,"",50,68,3400,NA,NA,"squ_rect",3400,"bois","b","wood",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1778b",150,0.993377483,"L",1778,"X","X","F",1,3.583518938,"36.0",1,"(2) jolis paysages","after Fragonard (JH), Jean-Honoré",1,"after","D'après Fragonard","Unknown","","",NA,"",13,15,195,NA,NA,"squ_rect",195,"n/a","n/a","",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1771",106,0.619883041,"R",1771,"X","X","I",1,5.147494477,"172.0",1,"Vierge & l'Enfant Jesus","after Berrettini da Cortona, Pietro",0,"after","d'après Pierre de Cortone","Unknown","","",NA,"",41,54,2214,NA,NA,"squ_rect",2214,"toile","t","canvas",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1768",41,0.200980392,"L",1768,"F","F","F",1,3.871201011,"48.0",1,"Martire de st. Etienne","Le Brun, Charles",0,"n/a","Charles Lebrun","Unknown","","",NA,"",48,36,1728,NA,NA,"squ_rect",1728,"toile","t","canvas",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1777",89,0.375527426,"R",1777,"D/FL","D/FL","D/FL",0,8.5754621,"5,300.0",1,"Déchargement d'un chariot, estran","Wouwerman, Philips",0,"n/a","Philippe Wouwermans","Langlier, Jacques for Poullain, Antoine","DC","C",1,"D",17.25,23,396.75,NA,NA,"squ_rect",396.75,"toile","t","canvas",0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1776",134,0.404833837,"R",1776,"D/FL","D/FL","D/FL",0,5.618587629,"275.5",1,"(2) Paysages avec figures","Both (A), Andries",0,"n/a","André Both","Mercier, Charles-André","D","D",0,"",16.5,13,214.5,NA,NA,"squ_rect",214.5,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1767",65,0.204402516,"R",1767,"I","I","I",0,6.109247583,"450.0",1,"(4) Les quatre Saisons représentées chacune par une demi-figure de fille jeune & aimable, avec des attributs qui les caractérisent","Carriera, Rosalba",0,"n/a","Rosalba Carriera","Basan, Pierre-François","D","D",0,"",22,17,374,NA,NA,"squ_rect",374,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"R1767",64,0.201257862,"R",1767,"D/FL","D/FL","I",1,3.850147602,"47.0",1,"La Place Colomne & la vue du Cours.","Wittel, Gaspar van",0,"n/a","Gasparo Van Vitelle","Langlier, Jacques","D","D",0,"",NA,NA,NA,NA,NA,"",NA,"","","",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R1764",492,0.980079681,"R",1764,"F","F","F",1,5.521460918,"250.0",1,"Une aimable fille, vue à mi-corps, se regardant dans un miroir qu'elle tient dans ses mains","Raoux, Jean",0,"n/a","J. Raoux","Rémy, Pierre","E","E",0,"",24,18,432,NA,0,"squ_rect",432,"toile","t","canvas",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"L1768",131,0.642156863,"L",1768,"F","F","F",1,0.693147181,"2.0",1,"(10) tableaux Fleurs et fruits","Monnoyer (JB), Jean-Baptiste",0,"n/a","Monoier","Unknown","","",NA,"",NA,NA,NA,NA,NA,"squ_rect",NA,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"L1768",40,0.196078431,"L",1768,"F","F","F",1,2.302585093,"10.0",1,"(14) tableaux Paysages te figures","Patel I, Pierre",0,"n/a","Patel","Unknown","","",NA,"",18,31,558,NA,NA,"squ_rect",558,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"J1776",31,0.553571429,"J",1776,"D/FL","D/FL","D/FL",0,8.131530711,"3,400.0",1,"Paysans dans l'interieur d'une chambre","Teniers II the Younger, David",0,"n/a","David Teniers","Joullain Family","E","E",0,"",21,30,630,NA,NA,"squ_rect",630,"bois","b","wood",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"J1768",28,0.27184466,"J",1768,"X","X","D/FL",1,1.386294361,"4.0",1,"(2) une Marine; un Paysage","in the taste of Breughel I the Elder (J), Jan",0,"in the taste of","dans le gout de Breughel","Unknown","","",NA,"",3,6,18,NA,NA,"squ_rect",18,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1764",151,0.300796813,"R",1764,"F","F","F",0,3.871201011,"48.0",1,"La vue d'un pont, dont partie a été détruite, & de plusieurs maisons","Vernet (CJ), Claude-Joseph",1,"n/a","Joseph Vernet","Vaurio","U","U",0,"",6.5,10.5,68.25,NA,0,"squ_rect",68.25,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"P1780",59,0.440298507,"P",1780,"D/FL","D/FL","D/FL",0,7.312553498,"1,499.0",1,"Cavaliers arrêtés à la porte d'un Maréchal","Wouwerman, Philips",0,"n/a","Ph. Vouvermans","Paillet, Alexandre-Joseph","E","E",0,"",18,15,270,NA,NA,"squ_rect",270,"tableau","ta","",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1771",29,0.169590643,"R",1771,"D/FL","D/FL","D/FL",0,3.417726684,"30.5",1,"(2) Marines","Velde I Family",0,"n/a","Van Veld","Crillon, abbé de","C","C",0,"",3.66,5.33,19.5078,NA,NA,"squ_rect",19.5078,"cuivre","c","copper",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1776",68,0.205438066,"R",1776,"D/FL","D/FL","D/FL",0,4.290459441,"73.0",1,"Fruits sur table tapis bleu","Heem (JD), Jan Davidszoon de",0,"n/a","Jean de Heem","Chapman","U","U",0,"",12,9,108,NA,NA,"squ_rect",108,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"L1768",115,0.56372549,"L",1768,"F","F","F",1,4.605170186,"100.0",1,"Conception Vierge","Baugin, Lubin",0,"n/a","Lubin-Bagin","Unknown","","",NA,"",48,72,3456,NA,NA,"squ_rect",3456,"toile","t","canvas",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J1777b",18,0.620689655,"J",1777,"F","F","F",0,4.276666119,"72.0",1,"(2) Vénus, l'Amour & les Muses; l'alliance de Bacchus","Bertin, Nicolas",0,"n/a","N. Bertin","Vigoureux","U","U",0,"",11,17,187,NA,NA,"squ_rect",187,"cuivre","c","copper",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"L1778b",39,0.258278146,"L",1778,"D/FL","D/FL","D/FL",0,4.442651256,"85.0",1,"L'intérieur d'une chaumiere","Ostade (A), Adriaen van",0,"n/a","Adrien Van-Ostade","Unknown","","",NA,"",10,9,90,NA,NA,"squ_rect",90,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"J1768",86,0.834951456,"J",1768,"F","F","F",0,1.945910149,"7.0",1,"Guirlande de Fleurs avec Sainte Famille","Boullogne (G), Geneviève",0,"n/a","Mlle de Boullongne","Unknown","","",NA,"",22,15,330,NA,NA,"squ_rect",330,"toile","t","canvas",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"R1767",191,0.600628931,"R",1767,"D/FL","D/FL","D/FL",0,8.163371316,"3,510.0",1,"Une femme donne à têter à son enfant","Netscher, Caspar",0,"n/a","Gaspard Netscher","Renouard, abbé for Gallitzin, Prince Demetrius Alekseyevich","BB","B",1,"B",20.75,17.5,363.125,NA,NA,"squ_rect",363.125,"bois","b","wood",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"R1777",51,0.215189873,"R",1777,"D/FL","D/FL","D/FL",0,8.857941985,"7,030.0",1,"Arquebusiers / Ronde de nuit","Rijn, Rembrandt Harmenszoon van",0,"n/a","Rembrandt Van Rhyn","Paillet, Alexandre-Joseph for Millon d'Ailly, Augustin","DC","C",1,"D",24.5,31,759.5,NA,NA,"squ_rect",759.5,"bois","b","wood",26,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"P1775",67,0.893333333,"P",1775,"X","X","D/FL",1,3.871201011,"48.0",1,"Une marine dans la maniere de Bacuisen.","in the manner of Bakhuizen, Ludolf",0,"in the manner of","dans la maniere de Bacuisen","Paillet, Alexandre-Joseph","E","E",0,"",23,26,598,NA,NA,"squ_rect",598,"toile","t","canvas",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1778b",96,0.635761589,"L",1778,"F","F","F",0,6.549650742,"699.0",1,"Une Famille de Paysans","Le Nain Family",0,"n/a","Lenain","Unknown","","",NA,"",18,21.5,387,NA,NA,"squ_rect",387,"toile","t","canvas",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"L1778b",77,0.509933775,"L",1778,"D/FL","D/FL","D/FL",0,4.700480366,"110.0",1,"Un paysage orne d'arbres & de plantes","Wijnants, Jan",0,"n/a","Jean Vinants","Unknown","","",NA,"",11.5,13,149.5,NA,NA,"squ_rect",149.5,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1764",27,0.442622951,"L",1764,"F","F","F",1,2.788092909,"16.3",1,"(4) Christ en Croix; Vierge & l'Enfant Jesus; fruits & animaux; Sainte Famille de la Savonerie","Dorigny, Michel",0,"n/a","(1) d'après le Brun; (2) Dorigny; (4) d'après Vouet","Unknown","","",NA,"",NA,NA,NA,NA,NA,"squ_rect",NA,"toile","t","canvas",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1777",153,0.64556962,"R",1777,"D/FL","D/FL","D/FL",0,6.733401892,"840.0",1,"Offrande au dieu Pan","Moor (C), Carel de",0,"n/a","Charles de Moor","Langlier, Jacques","D","D",0,"",11.75,12.5,146.875,NA,NA,"squ_rect",146.875,"bois","b","wood",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1765",57,0.93442623,"R",1765,"F","F","F",1,2.415020522,"11.2",1,"Le Gascon puni","Vleughels, Nicolas",0,"n/a","le Chevalier Vleughels","Unknown","","",NA,"",5,6.25,31.25,NA,NA,"squ_rect",31.25,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1776",65,0.196374622,"R",1776,"D/FL","D/FL","D/FL",0,5.195730778,"180.5",1,"(2) Paysages avec figures","Uden, Lucas van",0,"n/a","Van Uden","Loridon","U","U",0,"",7,9,63,NA,NA,"squ_rect",63,"cuivre","c","copper",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1766",35,0.53030303,"R",1766,"D/FL","D/FL","D/FL",0,3.583518938,"36.0",1,"(2) des Jardins; un Hiver","Nooms, Renier",0,"n/a","Zeeman","Ménageot, Augustin","D","D",0,"",9,12,108,NA,NA,"squ_rect",108,"bois","b","wood",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1768",67,0.328431373,"L",1768,"D/FL","D/FL","D/FL",1,3.401197382,"30.0",1,"Paysage et figures","Swanevelt, Herman van",0,"n/a","Armand d'Italie","Unknown","","",NA,"",19,24,456,NA,NA,"squ_rect",456,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1764",155,0.30876494,"R",1764,"F","F","F",0,4.605170186,"100.0",1,"Une vieille femme à mi-corps, elle tient de la main droite un porte feuill","Greuze, Jean-Baptiste",1,"n/a","Jean-Baptiste Greuze","Chereau","U","U",0,"",24,20,480,NA,0,"squ_rect",480,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"L1774",56,0.417910448,"R",1774,"D/FL","D/FL","D/FL",0,7.524021415,"1,852.0",1,"Femme consulte médécin","Neer (E), Eglon van der",0,"n/a","Eglon Vander Neer","Rémy, Pierre; Sollier, Claude-Florentin","D","D",0,"",23,19.5,448.5,NA,NA,"squ_rect",448.5,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"J1779",21,0.913043478,"J",1779,"F","F","F",0,3.941581808,"51.5",1,"(2) Combat de Cavalerie; une défaite","Courtois (Il Borgognone), Jacques",0,"n/a","Jacques Courtois dit le Bourguignon","Petit","U","U",0,"",13.5,21,283.5,NA,NA,"squ_rect",283.5,"toile","t","canvas",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"J1777",20,0.416666667,"J",1777,"D/FL","D/FL","D/FL",0,3.481240089,"32.5",1,"(4) Paysage orné de figures dans différents occupations","Michau, Théobald",0,"n/a","Michau","Unknown","","",NA,"",NA,NA,NA,1.75,2.4040625,"round",2.4040625,"cuivre","c","copper",0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1767",106,0.333333333,"R",1767,"D/FL","D/FL","D/FL",0,5.420534999,"226.0",1,"Le Temps qui fait triompher la Religion","Rubens, Peter Paul",0,"n/a","Pierre Paul Rubens","Lebrague","U","U",0,"",26,30,780,NA,NA,"squ_rect",780,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"R1767",214,0.672955975,"R",1767,"F","F","F",0,4.49980967,"90.0",1,"Un Bacchanale","Chaperon, Nicolas",0,"n/a","Chaperon","Langlier, Jacques","D","D",0,"",18.5,14.25,263.625,NA,NA,"squ_rect",263.625,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"J1768",13,0.126213592,"J",1768,"X","X","I",1,0,"1.0",1,"Saint François recevant les Stigmates","after Barocci, Federico",0,"after","d'aprés le Baroche","Unknown","","",NA,"",32,26,832,NA,NA,"squ_rect",832,"toile","t","canvas",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1767",7,0.022012579,"R",1767,"I","I","I",0,6.003887067,"405.0",1,"Le Mariage de Sainte Catherine","Barocci, Federico",0,"n/a","Frederic Baroche d'Urbin","Ménageot, Augustin","D","D",0,"",18.75,13.25,248.4375,NA,NA,"squ_rect",248.4375,"cuivre","c","copper",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1777",105,0.443037975,"R",1777,"D/FL","D/FL","D/FL",0,6.907755279,"1,000.0",1,"Homme, lingère, rocher, animaux et rivière","Berchem, Nicolaes Pieterszoon",0,"n/a","Nicolas Berghem","Lambert, John (Chevalier Lambert)","C","C",0,"",10.5,13,136.5,NA,NA,"squ_rect",136.5,"cuivre","c","copper",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1767",100,0.314465409,"R",1767,"D/FL","D/FL","D/FL",0,5.247024072,"190.0",1,"(2) Deux belles Esquisses L'une fait voir Esther devant Assuerus, & l'autre le Repas d'Esther & Assuerus","Rubens, Peter Paul",0,"n/a","Pierre Paul Rubens","Donjeux, Vincent","D","D",0,"",18,16.75,301.5,NA,NA,"squ_rect",301.5,"bois","b","wood",0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"R1776",40,0.120845921,"R",1776,"D/FL","D/FL","D/FL",0,6.516932448,"676.5",1,"(2) Entrée d'une forêt / rochers, arbres, personnages","Bril (P), Paul; Breenbergh, Bartholomeus",0,"n/a","Paul Bril & Bartholomé Bréenberg","Rémy, Pierre for Beaujon, Nicolas de","EC","C",1,"E",7.5,10.5,78.75,NA,NA,"squ_rect",78.75,"","","",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"L1774",60,0.447761194,"R",1774,"D/FL","D/FL","D/FL",0,4.564348191,"96.0",1,"Interieur avex six paysans","Ostade (I), Isack van",0,"n/a","Isaac Ostade","Quenet","D","D",0,"",8,6,48,NA,NA,"squ_rect",48,"bois","b","wood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"L1774",18,0.134328358,"R",1774,"D/FL","D/FL","D/FL",0,2.708050201,"15.0",1,"Portrait d'un docteur","Hals (F), Frans",0,"n/a","Frans Hals","Langlier, Jacques","D","D",0,"",43,24,1032,NA,NA,"squ_rect",1032,"toile","t","canvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
